2023/3/8 17:34:40, -0.05, 0.12, 0.99, -1.671756, -0.8473283, -0.6946565, 23.89
2023/3/8 17:34:40, -0.04, 0.12, 0.99, -1.70229, -1.610687, -0.6412213, 23.99
2023/3/8 17:34:40, -0.04, 0.11, 0.99, -1.78626, -0.4580153, -0.6717557, 23.94
2023/3/8 17:34:40, -0.05, 0.12, 0.99, -1.694656, -0.7328244, -0.7251908, 23.94
2023/3/8 17:34:40, -0.04, 0.12, 0.98, -1.748092, -1.282443, -0.5877862, 23.94
2023/3/8 17:34:40, -0.04, 0.12, 0.98, -1.854962, 0.09160305, -0.8549618, 23.94
2023/3/8 17:34:40, -0.05, 0.12, 0.99, -1.290076, -1.679389, -0.610687, 23.85
2023/3/8 17:34:40, -0.04, 0.12, 0.99, -2.045802, 0.0, -0.5877862, 23.85
2023/3/8 17:34:41, -0.05, 0.12, 0.98, -1.801527, -0.6259542, -0.7633588, 23.94
2023/3/8 17:34:41, -0.04, 0.12, 1.0, -1.977099, -1.045802, -0.6946565, 23.94
2023/3/8 17:34:41, -0.04, 0.12, 0.99, -1.59542, -1.167939, -0.4885496, 24.04
2023/3/8 17:34:41, -0.03, 0.12, 0.98, -1.770992, -0.6259542, -0.7633588, 24.04
2023/3/8 17:34:41, -0.04, 0.12, 0.99, -2.007634, -0.8015267, -0.6946565, 23.89
2023/3/8 17:34:41, -0.04, 0.11, 1.0, -1.885496, -0.3053435, -0.3740458, 23.99
2023/3/8 17:34:41, -0.04, 0.12, 0.99, -1.916031, -0.7862596, -0.7480916, 24.04
2023/3/8 17:34:42, -0.04, 0.12, 1.0, -1.732824, -1.152672, -0.6335878, 23.89
2023/3/8 17:34:42, -0.04, 0.12, 1.0, -2.038168, -0.6259542, -0.8625955, 23.89
2023/3/8 17:34:42, -0.04, 0.12, 1.0, -2.236641, -0.2671756, -0.7557252, 23.94
2023/3/8 17:34:42, -0.04, 0.12, 0.99, -1.839695, -1.061069, -0.7480916, 23.89
2023/3/8 17:34:42, -0.04, 0.12, 0.99, -1.80916, -0.5648855, -0.6259542, 23.99
2023/3/8 17:34:42, -0.04, 0.11, 0.99, -2.038168, -0.3129771, -0.6335878, 23.89
2023/3/8 17:34:42, -0.04, 0.11, 0.99, -1.816794, -1.099237, -0.5114504, 23.99
2023/3/8 17:34:42, -0.04, 0.11, 0.98, -1.633588, -1.625954, -0.6412213, 23.99
2023/3/8 17:34:43, -0.05, 0.12, 0.99, -1.862595, -1.114504, -0.7557252, 23.99
2023/3/8 17:34:43, -0.03, 0.11, 1.0, -1.519084, -0.9160305, -0.5267176, 23.94
2023/3/8 17:34:43, -0.04, 0.11, 0.99, -1.870229, -0.2442748, -0.7022901, 23.89
2023/3/8 17:34:43, -0.03, 0.12, 0.99, -1.763359, -1.236641, -0.7099237, 23.89
2023/3/8 17:34:43, -0.04, 0.12, 0.98, -1.557252, -0.7251908, -0.7175572, 23.99
2023/3/8 17:34:43, -0.05, 0.12, 1.0, -1.870229, -0.4122138, -0.6793893, 23.99
2023/3/8 17:34:43, -0.04, 0.12, 0.99, -1.610687, -1.48855, -0.6183206, 23.94
2023/3/8 17:34:43, -0.04, 0.12, 0.98, -1.664122, -3.610687, -0.6641222, 23.99
2023/3/8 17:34:44, -0.03, 0.11, 0.99, -4.450382, -2.21374, -0.8778625, 23.94
2023/3/8 17:34:44, -0.02, 0.1, 1.0, -1.312977, 1.908397, -0.5801527, 23.99
2023/3/8 17:34:44, -0.03, 0.13, 0.9700001, 0.3740458, 4.610687, -0.610687, 23.99
2023/3/8 17:34:46, -0.04, 0.09, 1.01, -4.015267, -4.687023, -0.870229, 23.94
2023/3/8 17:34:46, -0.03, 0.11, 1.01, 1.114504, -2.473282, -0.2748091, 23.94
2023/3/8 17:34:46, -0.009999999, 0.13, 0.98, -1.419847, -1.068702, -0.7251908, 23.94
2023/3/8 17:34:47, -0.03, 0.12, 1.01, -2.183206, 0.1526718, -0.5648855, 23.89
2023/3/8 17:34:47, -0.03, 0.11, 0.99, -1.793893, -0.2366412, -0.5267176, 24.04
2023/3/8 17:34:47, -0.02, 0.12, 1.0, -1.839695, 0.02290076, -0.480916, 23.89
2023/3/8 17:34:47, -0.02, 0.12, 0.98, -1.770992, -0.2824428, -0.6335878, 23.89
2023/3/8 17:34:47, -0.03, 0.12, 0.98, -2.068702, -0.6641222, -0.7175572, 24.04
2023/3/8 17:34:47, -0.03, 0.11, 0.99, -1.755725, -0.7328244, -0.5954198, 23.99
2023/3/8 17:34:47, -0.03, 0.12, 0.99, -1.832061, -0.7557252, -0.6641222, 23.99
2023/3/8 17:34:47, -0.02, 0.12, 1.0, -2.045802, -0.1679389, -0.6641222, 23.89
2023/3/8 17:34:48, -0.02, 0.12, 1.0, -1.549618, -1.557252, -0.6259542, 24.04
2023/3/8 17:34:48, -0.03, 0.12, 0.99, -2.229008, -0.09160305, -0.6717557, 23.94
2023/3/8 17:34:48, -0.02, 0.11, 1.0, -3.549618, 3.648855, -0.778626, 23.89
2023/3/8 17:34:48, 0.009999999, 0.09, 0.94, -4.374046, -2.427481, -0.870229, 23.89
2023/3/8 17:34:48, -0.04, 0.1, 1.02, 0.3587786, -0.6183206, -0.4198473, 23.99
2023/3/8 17:34:48, -0.009999999, 0.12, 0.9700001, -0.7938931, 0.2671756, -0.5725191, 23.94
2023/3/8 17:34:49, -0.02, 0.1, 1.02, -4.40458, -0.01526718, -0.6946565, 23.89
2023/3/8 17:34:49, -0.04, 0.11, 1.01, 4.030534, -3.083969, -0.8931297, 23.94
2023/3/8 17:34:49, -0.03, 0.12, 0.99, -2.282443, -1.916031, -0.7175572, 23.99
2023/3/8 17:34:49, -0.02, 0.1, 1.02, -4.335878, -4.160306, -0.5648855, 23.99
2023/3/8 17:34:50, -0.03, 0.11, 1.01, -0.7099237, -1.625954, -0.5496183, 24.04
2023/3/8 17:34:50, -0.04, 0.11, 1.0, 0.5648855, 0.1908397, -0.2900764, 24.04
2023/3/8 17:34:50, -0.009999999, 0.11, 1.02, -2.557252, -0.4732824, -0.5954198, 24.04
2023/3/8 17:34:51, -0.02, 0.15, 0.94, 2.992366, -1.366412, -0.5648855, 23.99
2023/3/8 17:34:51, -0.02, 0.12, 0.9700001, -2.816794, -1.534351, -0.6335878, 23.94
2023/3/8 17:34:51, -0.06, 0.1, 1.03, -3.519084, -5.534351, -0.6870229, 23.99
2023/3/8 17:34:51, 0.0, 0.11, 0.99, 2.274809, -1.694656, -0.5343512, 23.94
2023/3/8 17:34:52, -0.009999999, 0.11, 1.05, -3.244275, -1.320611, -0.8473283, 23.99
2023/3/8 17:34:52, -0.009999999, 0.12, 1.04, 0.8167939, -2.923664, -0.6717557, 24.04
2023/3/8 17:34:52, -0.009999999, 0.12, 0.9700001, -2.984733, -2.580153, -0.6259542, 23.94
2023/3/8 17:34:52, -0.009999999, 0.11, 1.01, 1.770992, -6.496183, -0.7022901, 23.99
2023/3/8 17:34:52, -0.02, 0.12, 0.99, -0.8091603, 3.351145, -0.6717557, 23.99
